skill_1,skill_2,similarity_score
114,145,0.34
114,146,0.38
114,147,0.41
114,148,0.52
114,149,0.34
114,150,0.36
114,151,0.34
114,152,0.37
114,153,0.21
114,154,0.42
114,155,0.4
114,156,0.45
114,157,0.48
114,158,0.55
114,159,0.4
114,160,0.81
114,161,0.78
114,162,0.31
114,163,0.37
114,164,0.33
114,165,0.33
115,116,0.77
115,117,0.73
115,118,0.8
115,119,0.8
115,120,0.79
115,121,0.75
115,122,0.67
115,123,0.64
115,124,0.71
115,125,0.81
115,126,0.34
115,127,0.34
115,128,0.42
115,129,0.42
115,130,0.4
115,131,0.3
115,132,0.25
115,133,0.26
115,134,0.24
115,135,0.19
115,136,0.24
115,137,0.23
115,138,0.21
115,139,0.35
115,140,0.29
115,141,0.34
115,142,0.37
115,143,0.23
115,144,0.3
115,145,0.42
115,146,0.53
115,147,0.54
115,148,0.38
115,149,0.53
115,150,0.43
115,151,0.3
115,152,0.29
115,153,0.32
115,154,0.26
115,155,0.25
115,156,0.37
115,157,0.33
115,158,0.39
115,159,0.47
115,160,0.69
115,161,0.69
115,162,0.2
115,163,0.27
115,164,0.25
115,165,0.29
116,117,0.61
116,118,0.71
116,119,0.77
116,120,0.78
116,121,0.82
116,122,0.64
116,123,0.68
116,124,0.7
116,125,0.84
116,126,0.34
116,127,0.32
116,128,0.3
116,129,0.39
116,130,0.32
116,131,0.24
116,132,0.27
116,133,0.25
116,134,0.24
116,135,0.24
116,136,0.22
116,137,0.18
116,138,0.19
116,139,0.32
116,140,0.28
116,141,0.31
116,142,0.38
116,143,0.26
116,144,0.26
116,145,0.35
116,146,0.44
116,147,0.46
116,148,0.37
116,149,0.51
116,150,0.47
116,151,0.33
116,152,0.3
116,153,0.4
116,154,0.19
116,155,0.2
116,156,0.31
116,157,0.35
116,158,0.32
116,159,0.6
116,160,0.67
116,161,0.67
116,162,0.26
116,163,0.16
116,164,0.21
116,165,0.3
117,118,0.67
117,119,0.7
117,120,0.74
117,121,0.68
117,122,0.8
117,123,0.81
117,124,0.73
117,125,0.61
117,126,0.24
117,127,0.27
117,128,0.34
117,129,0.29
117,130,0.29
117,131,0.41
117,132,0.38
117,133,0.37
117,134,0.4
117,135,0.37
117,136,0.33
117,137,0.38
117,138,0.33
117,139,0.29
117,140,0.36
117,141,0.34
117,142,0.33
117,143,0.36
117,144,0.39
117,145,0.31
117,146,0.36
117,147,0.39
117,148,0.47
117,149,0.39
117,150,0.32
117,151,0.39
117,152,0.36
117,153,0.27
117,154,0.38
117,155,0.33
117,156,0.43
117,157,0.51
117,158,0.48
117,159,0.41
117,160,0.83
117,161,0.8
117,162,0.35
117,163,0.32
117,164,0.39
117,165,0.34
118,119,0.72
118,120,0.78
118,121,0.8
118,122,0.68
118,123,0.62
118,124,0.64
118,125,0.73
118,126,0.36
118,127,0.3
118,128,0.29
118,129,0.3
118,130,0.35
118,131,0.18
118,132,0.23
118,133,0.26
118,134,0.18
118,135,0.21
118,136,0.19
118,137,0.17
118,138,0.2
118,139,0.28
118,140,0.26
118,141,0.35
118,142,0.29
118,143,0.18
118,144,0.2
118,145,0.33
118,146,0.48
118,147,0.42
118,148,0.37
118,149,0.48
118,150,0.45
118,151,0.21
118,152,0.24
118,153,0.39
118,154,0.18
118,155,0.19
118,156,0.27
118,157,0.26
118,158,0.33
118,159,0.51
118,160,0.65
118,161,0.68
118,162,0.16
118,163,0.17
118,164,0.22
118,165,0.25
119,120,0.73
119,121,0.88
119,122,0.61
119,123,0.65
119,124,0.66
119,125,0.8
119,126,0.34
119,127,0.28
119,128,0.39
119,129,0.34
119,130,0.3
119,131,0.2
119,132,0.2
119,133,0.24
119,134,0.23
119,135,0.25
119,136,0.24
119,137,0.19
119,138,0.18
119,139,0.36
119,140,0.24
119,141,0.31
119,142,0.36
119,143,0.27
119,144,0.28
119,145,0.36
119,146,0.45
119,147,0.48
119,148,0.33
119,149,0.49
119,150,0.52
119,151,0.28
119,152,0.23
119,153,0.41
119,154,0.23
119,155,0.27
119,156,0.31
119,157,0.32
119,158,0.35
119,159,0.51
119,160,0.68
119,161,0.62
119,162,0.26
119,163,0.26
119,164,0.27
119,165,0.26
120,121,0.72
120,122,0.73
120,123,0.62
120,124,0.7
120,125,0.79
120,126,0.35
120,127,0.31
120,128,0.37
120,129,0.41
120,130,0.34
120,131,0.3
120,132,0.24
120,133,0.27
120,134,0.27
120,135,0.23
120,136,0.22
120,137,0.23
120,138,0.21
120,139,0.36
120,140,0.28
120,141,0.35
120,142,0.35
120,143,0.21
120,144,0.23
120,145,0.41
120,146,0.53
120,147,0.52
120,148,0.4
120,149,0.52
120,150,0.5
120,151,0.29
120,152,0.29
120,153,0.31
120,154,0.23
120,155,0.2
120,156,0.39
120,157,0.33
120,158,0.42
120,159,0.53
120,160,0.72
120,161,0.64
120,162,0.21
120,163,0.23
120,164,0.22
120,165,0.29
121,122,0.65
121,123,0.6
121,124,0.66
121,125,0.82
121,126,0.31
121,127,0.33
121,128,0.33
121,129,0.37
121,130,0.34
121,131,0.2
121,132,0.22
121,133,0.28
121,134,0.19
121,135,0.21
121,136,0.21
121,137,0.26
121,138,0.17
121,139,0.39
121,140,0.22
121,141,0.39
121,142,0.36
121,143,0.25
121,144,0.27
121,145,0.37
121,146,0.5
121,147,0.43
121,148,0.29
121,149,0.51
121,150,0.46
121,151,0.31
121,152,0.23
121,153,0.4
121,154,0.21
121,155,0.19
121,156,0.31
121,157,0.35
121,158,0.35
121,159,0.58
121,160,0.68
121,161,0.68
121,162,0.21
121,163,0.23
121,164,0.21
121,165,0.23
122,123,0.78
122,124,0.82
122,125,0.63
122,126,0.25
122,127,0.25
122,128,0.31
122,129,0.27
122,130,0.28
122,131,0.38
122,132,0.41
122,133,0.42
122,134,0.4
122,135,0.4
122,136,0.37
122,137,0.33
122,138,0.33
122,139,0.33
122,140,0.34
122,141,0.29
122,142,0.3
122,143,0.33
122,144,0.33
122,145,0.32
122,146,0.41
122,147,0.42
122,148,0.5
122,149,0.34
122,150,0.4
122,151,0.43
122,152,0.46
122,153,0.24
122,154,0.42
122,155,0.41
122,156,0.48
122,157,0.44
122,158,0.47
122,159,0.37
122,160,0.78
122,161,0.78
122,162,0.4
122,163,0.37
122,164,0.4
122,165,0.42
123,124,0.74
123,125,0.66
123,126,0.33
123,127,0.22
123,128,0.29
123,129,0.31
123,130,0.25
123,131,0.44
123,132,0.37
123,133,0.35
123,134,0.42
123,135,0.34
123,136,0.34
123,137,0.38
123,138,0.4
123,139,0.28
123,140,0.44
123,141,0.23
123,142,0.25
123,143,0.36
123,144,0.39
123,145,0.27
123,146,0.31
123,147,0.38
123,148,0.53
123,149,0.35
123,150,0.29
123,151,0.36
123,152,0.34
123,153,0.26
123,154,0.41
123,155,0.4
123,156,0.38
123,157,0.44
123,158,0.57
123,159,0.35
123,160,0.71
123,161,0.8
123,162,0.39
123,163,0.34
123,164,0.43
123,165,0.39
124,125,0.7
124,126,0.23
124,127,0.22
124,128,0.32
124,129,0.3
124,130,0.26
124,131,0.36
124,132,0.32
124,133,0.42
124,134,0.39
124,135,0.29
124,136,0.35
124,137,0.33
124,138,0.33
124,139,0.24
124,140,0.39
124,141,0.31
124,142,0.24
124,143,0.3
124,144,0.34
124,145,0.24
124,146,0.43
124,147,0.43
124,148,0.49
124,149,0.35
124,150,0.32
124,151,0.43
124,152,0.41
124,153,0.25
124,154,0.32
124,155,0.36
124,156,0.51
124,157,0.44
124,158,0.52
124,159,0.43
124,160,0.76
124,161,0.75
124,162,0.35
124,163,0.29
124,164,0.38
124,165,0.36
125,126,0.28
125,127,0.36
125,128,0.3
125,129,0.38
125,130,0.31
125,131,0.19
125,132,0.18
125,133,0.23
125,134,0.23
125,135,0.21
125,136,0.19
125,137,0.27
125,138,0.22
125,139,0.32
125,140,0.21
125,141,0.37
125,142,0.39
125,143,0.18
125,144,0.2
125,145,0.3
125,146,0.44
125,147,0.44
125,148,0.31
125,149,0.47
125,150,0.56
125,151,0.3
125,152,0.28
125,153,0.33
125,154,0.2
125,155,0.21
125,156,0.39
125,157,0.3
125,158,0.38
125,159,0.55
125,160,0.68
125,161,0.65
125,162,0.2
125,163,0.2
125,164,0.27
125,165,0.29
126,127,0.79
126,128,0.78
126,129,0.81
126,130,0.76
126,131,0.71
126,132,0.66
126,133,0.62
126,134,0.68
126,135,0.72
126,136,0.7
126,137,0.73
126,138,0.63
126,139,0.79
126,140,0.7
126,141,0.71
126,142,0.79
126,143,0.66
126,144,0.69
126,145,0.8
126,146,0.33
126,147,0.36
126,148,0.3
126,149,0.3
126,150,0.3
126,151,0.48
126,152,0.46
126,153,0.53
126,154,0.48
126,155,0.5
126,156,0.27
126,157,0.24
126,158,0.33
126,159,0.29
126,160,0.25
126,161,0.22
126,162,0.67
126,163,0.67
126,164,0.68
126,165,0.49
127,128,0.78
127,129,0.8
127,130,0.76
127,131,0.71
127,132,0.68
127,133,0.61
127,134,0.71
127,135,0.69
127,136,0.67
127,137,0.65
127,138,0.67
127,139,0.8
127,140,0.68
127,141,0.74
127,142,0.7
127,143,0.71
127,144,0.68
127,145,0.72
127,146,0.34
127,147,0.3
127,148,0.23
127,149,0.32
127,150,0.28
127,151,0.42
127,152,0.4
127,153,0.49
127,154,0.45
127,155,0.53
127,156,0.24
127,157,0.22
127,158,0.27
127,159,0.34
127,160,0.23
127,161,0.29
127,162,0.67
127,163,0.73
127,164,0.62
127,165,0.48
128,129,0.76
128,130,0.78
128,131,0.68
128,132,0.66
128,133,0.69
128,134,0.71
128,135,0.69
128,136,0.66
128,137,0.61
128,138,0.62
128,139,0.78
128,140,0.69
128,141,0.83
128,142,0.81
128,143,0.62
128,144,0.64
128,145,0.78
128,146,0.4
128,147,0.41
128,148,0.31
128,149,0.36
128,150,0.4
128,151,0.43
128,152,0.49
128,153,0.52
128,154,0.45
128,155,0.45
128,156,0.25
128,157,0.34
128,158,0.26
128,159,0.39
128,160,0.32
128,161,0.33
128,162,0.68
128,163,0.65
128,164,0.66
128,165,0.44
129,130,0.74
129,131,0.66
129,132,0.68
129,133,0.75
129,134,0.64
129,135,0.66
129,136,0.62
129,137,0.69
129,138,0.64
129,139,0.8
129,140,0.63
129,141,0.8
129,142,0.76
129,143,0.69
129,144,0.69
129,145,0.76
129,146,0.37
129,147,0.39
129,148,0.32
129,149,0.42
129,150,0.33
129,151,0.47
129,152,0.53
129,153,0.55
129,154,0.46
129,155,0.43
129,156,0.31
129,157,0.26
129,158,0.25
129,159,0.36
129,160,0.26
129,161,0.33
129,162,0.65
129,163,0.6
129,164,0.66
129,165,0.46
130,131,0.75
130,132,0.71
130,133,0.7
130,134,0.71
130,135,0.69
130,136,0.73
130,137,0.69
130,138,0.62
130,139,0.81
130,140,0.74
130,141,0.76
130,142,0.84
130,143,0.66
130,144,0.73
130,145,0.79
130,146,0.39
130,147,0.31
130,148,0.28
130,149,0.32
130,150,0.29
130,151,0.47
130,152,0.5
130,153,0.47
130,154,0.5
130,155,0.52
130,156,0.22
130,157,0.29
130,158,0.31
130,159,0.35
130,160,0.28
130,161,0.24
130,162,0.66
130,163,0.63
130,164,0.73
130,165,0.45
131,132,0.76
131,133,0.74
131,134,0.84
131,135,0.73
131,136,0.8
131,137,0.8
131,138,0.74
131,139,0.66
131,140,0.82
131,141,0.68
131,142,0.69
131,143,0.8
131,144,0.79
131,145,0.66
131,146,0.29
131,147,0.21
131,148,0.38
131,149,0.26
131,150,0.24
131,151,0.6
131,152,0.53
131,153,0.44
131,154,0.56
131,155,0.54
131,156,0.31
131,157,0.34
131,158,0.4
131,159,0.28
131,160,0.33
131,161,0.4
131,162,0.83
131,163,0.74
131,164,0.79
131,165,0.58
132,133,0.78
132,134,0.8
132,135,0.8
132,136,0.81
132,137,0.79
132,138,0.74
132,139,0.71
132,140,0.81
132,141,0.67
132,142,0.64
132,143,0.84
132,144,0.76
132,145,0.64
132,146,0.26
132,147,0.25
132,148,0.34
132,149,0.28
132,150,0.2
132,151,0.5
132,152,0.53
132,153,0.38
132,154,0.55
132,155,0.64
132,156,0.34
132,157,0.34
132,158,0.41
132,159,0.25
132,160,0.3
132,161,0.39
132,162,0.8
132,163,0.79
132,164,0.82
132,165,0.55
133,134,0.72
133,135,0.77
133,136,0.74
133,137,0.77
133,138,0.69
133,139,0.73
133,140,0.79
133,141,0.7
133,142,0.75
133,143,0.73
133,144,0.75
133,145,0.7
133,146,0.32
133,147,0.3
133,148,0.36
133,149,0.28
133,150,0.25
133,151,0.54
133,152,0.57
133,153,0.44
133,154,0.56
133,155,0.55
133,156,0.35
133,157,0.36
133,158,0.36
133,159,0.2
133,160,0.39
133,161,0.42
133,162,0.76
133,163,0.73
133,164,0.75
133,165,0.53
134,135,0.81
134,136,0.81
134,137,0.84
134,138,0.74
134,139,0.67
134,140,0.82
134,141,0.7
134,142,0.68
134,143,0.84
134,144,0.81
134,145,0.65
134,146,0.2
134,147,0.26
134,148,0.4
134,149,0.28
134,150,0.2
134,151,0.54
134,152,0.54
134,153,0.38
134,154,0.56
134,155,0.6
134,156,0.34
134,157,0.38
134,158,0.4
134,159,0.22
134,160,0.33
134,161,0.39
134,162,0.83
134,163,0.77
134,164,0.79
134,165,0.57
135,136,0.83
135,137,0.83
135,138,0.74
135,139,0.62
135,140,0.72
135,141,0.62
135,142,0.62
135,143,0.73
135,144,0.74
135,145,0.6
135,146,0.23
135,147,0.26
135,148,0.41
135,149,0.19
135,150,0.2
135,151,0.55
135,152,0.6
135,153,0.42
135,154,0.55
135,155,0.56
135,156,0.35
135,157,0.33
135,158,0.32
135,159,0.18
135,160,0.3
135,161,0.35
135,162,0.86
135,163,0.85
135,164,0.81
135,165,0.5
136,137,0.81
136,138,0.85
136,139,0.69
136,140,0.8
136,141,0.71
136,142,0.63
136,143,0.74
136,144,0.8
136,145,0.65
136,146,0.27
136,147,0.25
136,148,0.36
136,149,0.19
136,150,0.22
136,151,0.49
136,152,0.57
136,153,0.37
136,154,0.56
136,155,0.57
136,156,0.29
136,157,0.34
136,158,0.36
136,159,0.18
136,160,0.28
136,161,0.39
136,162,0.84
136,163,0.83
136,164,0.82
136,165,0.55
137,138,0.79
137,139,0.63
137,140,0.76
137,141,0.68
137,142,0.71
137,143,0.77
137,144,0.81
137,145,0.71
137,146,0.29
137,147,0.2
137,148,0.39
137,149,0.28
137,150,0.23
137,151,0.56
137,152,0.59
137,153,0.43
137,154,0.61
137,155,0.58
137,156,0.3
137,157,0.35
137,158,0.41
137,159,0.23
137,160,0.33
137,161,0.4
137,162,0.82
137,163,0.77
137,164,0.8
137,165,0.56
138,139,0.63
138,140,0.76
138,141,0.63
138,142,0.69
138,143,0.8
138,144,0.72
138,145,0.66
138,146,0.26
138,147,0.24
138,148,0.35
138,149,0.27
138,150,0.17
138,151,0.5
138,152,0.5
138,153,0.44
138,154,0.57
138,155,0.57
138,156,0.33
138,157,0.36
138,158,0.39
138,159,0.19
138,160,0.37
138,161,0.39
138,162,0.75
138,163,0.8
138,164,0.77
138,165,0.55
139,140,0.71
139,141,0.82
139,142,0.86
139,143,0.69
139,144,0.71
139,145,0.79
139,146,0.41
139,147,0.41
139,148,0.33
139,149,0.38
139,150,0.35
139,151,0.48
139,152,0.48
139,153,0.53
139,154,0.52
139,155,0.49
139,156,0.29
139,157,0.33
139,158,0.28
139,159,0.33
139,160,0.31
139,161,0.29
139,162,0.71
139,163,0.64
139,164,0.71
139,165,0.45
140,141,0.66
140,142,0.67
140,143,0.81
140,144,0.76
140,145,0.69
140,146,0.25
140,147,0.29
140,148,0.45
140,149,0.23
140,150,0.19
140,151,0.59
140,152,0.58
140,153,0.38
140,154,0.58
140,155,0.55
140,156,0.4
140,157,0.35
140,158,0.39
140,159,0.27
140,160,0.36
140,161,0.34
140,162,0.8
140,163,0.71
140,164,0.75
140,165,0.52
141,142,0.78
141,143,0.69
141,144,0.64
141,145,0.78
141,146,0.42
141,147,0.37
141,148,0.26
141,149,0.37
141,150,0.37
141,151,0.46
141,152,0.49
141,153,0.5
141,154,0.47
141,155,0.47
141,156,0.27
141,157,0.31
141,158,0.23
141,159,0.35
141,160,0.23
141,161,0.28
141,162,0.63
141,163,0.66
141,164,0.71
141,165,0.46
142,143,0.67
142,144,0.64
142,145,0.82
142,146,0.39
142,147,0.36
142,148,0.33
142,149,0.37
142,150,0.3
142,151,0.43
142,152,0.5
142,153,0.57
142,154,0.48
142,155,0.47
142,156,0.23
142,157,0.32
142,158,0.31
142,159,0.39
142,160,0.27
142,161,0.32
142,162,0.64
142,163,0.69
142,164,0.63
142,165,0.46
143,144,0.81
143,145,0.7
143,146,0.22
143,147,0.23
143,148,0.33
143,149,0.21
143,150,0.26
143,151,0.57
143,152,0.61
143,153,0.4
143,154,0.58
143,155,0.6
143,156,0.36
143,157,0.35
143,158,0.42
143,159,0.24
143,160,0.3
143,161,0.37
143,162,0.8
143,163,0.77
143,164,0.82
143,165,0.52
144,145,0.64
144,146,0.24
144,147,0.24
144,148,0.36
144,149,0.22
144,150,0.27
144,151,0.53
144,152,0.59
144,153,0.36
144,154,0.63
144,155,0.61
144,156,0.4
144,157,0.41
144,158,0.35
144,159,0.2
144,160,0.34
144,161,0.4
144,162,0.8
144,163,0.73
144,164,0.81
144,165,0.58
145,146,0.42
145,147,0.34
145,148,0.24
145,149,0.4
145,150,0.39
145,151,0.48
145,152,0.49
145,153,0.51
145,154,0.5
145,155,0.41
145,156,0.28
145,157,0.32
145,158,0.29
145,159,0.31
145,160,0.27
145,161,0.28
145,162,0.66
145,163,0.63
145,164,0.65
145,165,0.45
146,147,0.91
146,148,0.65
146,149,0.8
146,150,0.83
146,151,0.54
146,152,0.51
146,153,0.5
146,154,0.39
146,155,0.4
146,156,0.52
146,157,0.47
146,158,0.46
146,159,0.51
146,160,0.38
146,161,0.33
146,162,0.26
146,163,0.19
146,164,0.25
146,165,0.51
147,148,0.63
147,149,0.78
147,150,0.75
147,151,0.52
147,152,0.43
147,153,0.5
147,154,0.45
147,155,0.36
147,156,0.52
147,157,0.48
147,158,0.36
147,159,0.56
147,160,0.36
147,161,0.42
147,162,0.27
147,163,0.26
147,164,0.23
147,165,0.5
148,149,0.66
148,150,0.61
148,151,0.56
148,152,0.63
148,153,0.44
148,154,0.59
148,155,0.51
148,156,0.52
148,157,0.59
148,158,0.6
148,159,0.35
148,160,0.46
148,161,0.53
148,162,0.37
148,163,0.33
148,164,0.43
148,165,0.6
149,150,0.77
149,151,0.47
149,152,0.45
149,153,0.5
149,154,0.41
149,155,0.43
149,156,0.54
149,157,0.43
149,158,0.42
149,159,0.56
149,160,0.39
149,161,0.39
149,162,0.27
149,163,0.25
149,164,0.22
149,165,0.51
150,151,0.51
150,152,0.5
150,153,0.59
150,154,0.41
150,155,0.34
150,156,0.48
150,157,0.44
150,158,0.41
150,159,0.56
150,160,0.32
150,161,0.31
150,162,0.18
150,163,0.25
150,164,0.2
150,165,0.48
151,152,0.78
151,153,0.64
151,154,0.6
151,155,0.62
151,156,0.44
151,157,0.37
151,158,0.36
151,159,0.26
151,160,0.38
151,161,0.42
151,162,0.53
151,163,0.51
151,164,0.59
151,165,0.82
152,153,0.67
152,154,0.67
152,155,0.62
152,156,0.39
152,157,0.42
152,158,0.38
152,159,0.22
152,160,0.37
152,161,0.38
152,162,0.55
152,163,0.55
152,164,0.55
152,165,0.76
153,154,0.44
153,155,0.44
153,156,0.24
153,157,0.22
153,158,0.25
153,159,0.41
153,160,0.25
153,161,0.21
153,162,0.38
153,163,0.43
153,164,0.42
153,165,0.64
154,155,0.77
154,156,0.35
154,157,0.39
154,158,0.43
154,159,0.27
154,160,0.32
154,161,0.41
154,162,0.55
154,163,0.57
154,164,0.59
154,165,0.61
155,156,0.33
155,157,0.39
155,158,0.39
155,159,0.19
155,160,0.37
155,161,0.4
155,162,0.6
155,163,0.54
155,164,0.61
155,165,0.63
156,157,0.74
156,158,0.47
156,159,0.37
156,160,0.44
156,161,0.46
156,162,0.31
156,163,0.33
156,164,0.36
156,165,0.36
157,158,0.49
157,159,0.34
157,160,0.49
157,161,0.5
157,162,0.4
157,163,0.29
157,164,0.35
157,165,0.42
158,159,0.68
158,160,0.48
158,161,0.56
158,162,0.38
158,163,0.33
158,164,0.41
158,165,0.33
159,160,0.36
159,161,0.37
159,162,0.26
159,163,0.22
159,164,0.23
159,165,0.26
160,161,0.75
160,162,0.3
160,163,0.31
160,164,0.39
160,165,0.36
161,162,0.38
161,163,0.32
161,164,0.38
161,165,0.35
162,163,0.81
162,164,0.81
162,165,0.55
163,164,0.73
163,165,0.56
164,165,0.56
